ID	GeneName	Transcript#	Strand	Chromosome	Start	End	ExonLength	Source	IsConfounded	EntrezID	GeneType
21833	Thra	1	+	11	98741873	98765111	2246	mm10_refGene	False	21833	protein-coding
218333	Ice1	1	-	13	70588689	70637634	7675	mm10_refGene	False	218333	protein-coding
218335	Clptm1l	1	+	13	73604002	73620639	2378	mm10_refGene	False	218335	protein-coding
21834	Thrb	2	+	14	17660960	18038088	6555	mm10_refGene	False	21834	protein-coding
218341	Rfesd	3	-	13	76001535	76018712	2906	mm10_refGene	False	218341	protein-coding
218343	Ttc37	1	+	13	76098734	76187983	5381	mm10_refGene	False	218343	protein-coding
21835	Thrsp	1	-	7	97412957	97417510	1038	mm10_refGene	False	21835	protein-coding
21838	Thy1	1	+	9	44043384	44048579	1735	mm10_refGene	False	21838	protein-coding
218397	Rasa1	1	-	13	85214699	85289486	5101	mm10_refGene	False	218397	protein-coding
21841	Tia1	3	+	6	86404219	86433405	4483	mm10_refGene	False	21841	protein-coding
21843	Tial1	1	-	7	128439777	128461513	4292	mm10_refGene	False	21843	protein-coding
21844	Tiam1	3	-	16	89787111	89974699	7798	mm10_refGene	False	21844	protein-coding
218440	Ankrd34b	1	+	13	92425969	92441658	3940	mm10_refGene	False	218440	protein-coding
218441	Zfyve16	1	-	13	92487749	92530810	5451	mm10_refGene	False	218441	protein-coding
218442	Serinc5	1	+	13	92611138	92711946	5318	mm10_refGene	False	218442	protein-coding
218454	Lhfpl2	1	+	13	94057796	94195409	4348	mm10_refGene	False	218454	protein-coding
21846	Tie1	1	-	4	118471191	118489849	3879	mm10_refGene	False	21846	protein-coding
218460	Wdr41	1	+	13	94976344	95023316	3069	mm10_refGene	False	218460	protein-coding
218461	Pde8b	2	-	13	95024105	95250304	4931	mm10_refGene	False	218461	protein-coding
21847	Klf10	2	-	15	38291464	38300711	3817	mm10_refGene	False	21847	protein-coding
218476	Gcnt4	1	+	13	96924689	96950914	5095	mm10_refGene	False	218476	protein-coding
21848	Trim24	3	+	6	37870811	37968445	6435	mm10_refGene	False	21848	protein-coding
21849	Trim28	1	+	7	13024152	13031032	3242	mm10_refGene	False	21849	protein-coding
218490	Btf3	2	-	13	98309897	98317006	1129	mm10_refGene	False	218490	protein-coding
218503	Fcho2	1	-	13	98723406	98815449	5119	mm10_refGene	False	218503	protein-coding
218506	Mrps27	1	+	13	99344786	99415561	1848	mm10_refGene	True	218506	protein-coding
218518	Marveld2	2	-	13	100595957	100616971	3382	mm10_refGene	False	218518	protein-coding
21853	Timeless	4	+	10	128232063	128252941	4515	mm10_refGene	False	21853	protein-coding
21854	Timm17a	1	-	1	135301535	135313737	917	mm10_refGene	False	21854	protein-coding
218543	Srek1	1	-	13	103741615	103764582	4063	mm10_refGene	False	218543	protein-coding
218544	Sgtb	1	+	13	104109790	104141441	2705	mm10_refGene	False	218544	protein-coding
21855	Timm17b	1	+	X	7899398	7907652	1641	mm10_refGene	False	21855	protein-coding
21856	Timm44	1	-	8	4259731	4275905	1782	mm10_refGene	False	21856	protein-coding
21857	Timp1	3	+	X	20870166	20874737	890	mm10_refGene	True	21857	protein-coding
21858	Timp2	1	-	11	118301061	118355411	3622	mm10_refGene	True	21858	protein-coding
218581	Depdc1b	1	+	13	108316337	108389557	2530	mm10_refGene	False	218581	protein-coding
21859	Timp3	1	+	10	86300412	86349505	4681	mm10_refGene	True	21859	protein-coding
218613	Mier3	1	+	13	111686178	111718594	5277	mm10_refGene	False	218613	protein-coding
218624	Il31ra	1	-	13	112522807	112580662	3668	mm10_refGene	False	218624	protein-coding
218629	Dhx29	1	+	13	112927793	112969187	4098	mm10_refGene	False	218629	protein-coding
218630	Ccno	1	+	13	112987802	112990778	1876	mm10_refGene	False	218630	protein-coding
218639	Arl15	1	+	13	113794508	114157461	3361	mm10_refGene	True	218639	protein-coding
21869	Nkx2-1	2	-	12	56531935	56536908	2865	mm10_refGene	False	21869	protein-coding
218693	Paip1	2	+	13	119428600	119460323	4717	mm10_refGene	False	218693	protein-coding
218699	Pxk	2	+	14	8098213	8165111	2840	mm10_refGene	False	218699	protein-coding
21871	Atp6v0a2	1	+	5	124629052	124724455	5345	mm10_refGene	False	21871	protein-coding
21872	Tjp1	2	-	7	65296165	65371244	7114	mm10_refGene	False	21872	protein-coding
21873	Tjp2	2	-	19	24094502	24225026	4798	mm10_refGene	False	21873	protein-coding
218734	3830406C13Rik	7	+	14	12284203	12303231	2559	mm10_refGene	False	218734	protein-coding
218739	Sntn	1	+	14	13670876	13683148	1240	mm10_refGene	False	218739	protein-coding
218756	Slc4a7	1	+	14	14703025	14799943	7389	mm10_refGene	False	218756	protein-coding
218763	Lrrc3b	1	-	14	15357516	15438987	1661	mm10_refGene	False	218763	protein-coding
21877	Tk1	2	-	11	117815519	117826014	1369	mm10_refGene	True	21877	protein-coding
218772	Rarb	4	-	14	16430840	17082331	3776	mm10_refGene	False	218772	protein-coding
218793	Ube2e2	1	-	14	18573577	18893627	1374	mm10_refGene	False	218793	protein-coding
21881	Tkt	1	+	14	30549131	30574726	3229	mm10_refGene	True	21881	protein-coding
218811	Sec24c	2	+	14	20674321	20694850	4515	mm10_refGene	True	218811	protein-coding
218820	Zfp503	1	-	14	21983962	21989601	4213	mm10_refGene	False	218820	protein-coding
218832	Polr3a	1	-	14	24448694	24487046	4683	mm10_refGene	False	218832	protein-coding
21884	Fabp9	1	-	3	10193624	10197283	646	mm10_refGene	False	21884	protein-coding
21885	Tle1	5	-	4	72109945	72200893	12173	mm10_refGene	False	21885	protein-coding
218850	Fam208a	2	+	14	27428847	27483554	7576	mm10_refGene	True	218850	protein-coding
21886	Tle2	2	+	10	81575287	81590845	3115	mm10_refGene	False	21886	protein-coding
218865	Chdh	3	+	14	30009000	30040466	5891	mm10_refGene	True	218865	protein-coding
21887	Tle3	3	+	9	61372366	61418497	5202	mm10_refGene	False	21887	protein-coding
218877	Sema3g	1	+	14	31217873	31229511	3686	mm10_refGene	False	218877	protein-coding
21888	Tle4	4	-	19	14448072	14598183	4883	mm10_refGene	False	21888	protein-coding
218885	Oxnad1	1	+	14	32085728	32103203	2062	mm10_refGene	False	218885	protein-coding
218902	4930503F20Rik	2	-	14	33808072	33811283	984	mm10_refGene	False	218902	ncRNA
218914	Wapal	2	+	14	34673928	34747983	6351	mm10_refGene	False	218914	protein-coding
21892	Tll1	1	-	8	64014770	64205993	4928	mm10_refGene	False	21892	protein-coding
218921	4930474N05Rik	1	+	14	36094965	36096855	839	mm10_refGene	False	218921	protein-coding
21894	Tln1	1	-	4	43531513	43562583	8560	mm10_refGene	False	21894	protein-coding
218952	Fermt2	1	-	14	45458792	45530065	3243	mm10_refGene	False	218952	protein-coding
218963	Gm1821	1	+	11	62551504	62553206	703	mm10_refGene	True	218963	pseudo
21897	Tlr1	2	-	5	64924680	64933558	3054	mm10_refGene	False	21897	protein-coding
218973	Wdhd1	1	-	14	47240944	47276857	4174	mm10_refGene	False	218973	protein-coding
218975	Mapk1ip1l	1	+	14	47298314	47323091	4493	mm10_refGene	False	218975	protein-coding
218977	Dlgap5	1	-	14	47387779	47418407	2964	mm10_refGene	False	218977	protein-coding
21898	Tlr4	1	+	4	66827811	66842796	3846	mm10_refGene	False	21898	protein-coding
218989	Tmem260	1	+	14	48446352	48515159	5218	mm10_refGene	False	218989	protein-coding
21899	Tlr6	1	-	5	64953095	64960034	2600	mm10_refGene	False	21899	protein-coding
219019	Olfr743	1	+	14	50533414	50534349	936	mm10_refGene	False	219019	protein-coding
219022	Ttc5	2	-	14	50765409	50785520	3661	mm10_refGene	False	219022	protein-coding
219024	Tmem55b	1	-	14	50926070	50930849	2753	mm10_refGene	True	219024	protein-coding
219026	Eddm3b	1	+	14	51116553	51117791	1239	mm10_refGene	False	219026	protein-coding
219033	Ang4	1	-	14	51763892	51773590	695	mm10_refGene	False	219033	protein-coding
219038	Tppp2	1	+	14	51918761	51920700	628	mm10_refGene	False	219038	protein-coding
21906	Otop1	1	+	5	38277404	38304217	3150	mm10_refGene	False	21906	protein-coding
21907	Nr2e1	1	-	10	42561971	42583588	3233	mm10_refGene	False	21907	protein-coding
219072	Haus4	1	-	14	54541785	54554361	1587	mm10_refGene	False	219072	protein-coding
21908	Tlx1	1	+	19	45150715	45156943	2030	mm10_refGene	False	21908	protein-coding
21909	Tlx2	1	-	6	83068325	83070225	1434	mm10_refGene	False	21909	protein-coding
219094	Khnyn	1	+	14	55884969	55896781	3876	mm10_refGene	False	219094	protein-coding
219103	Cenpj	1	-	14	56526761	56571846	4363	mm10_refGene	False	219103	protein-coding
219105	Zmym5	3	-	14	56790585	56811716	5541	mm10_refGene	False	219105	protein-coding
219114	Ska3	1	-	14	57806561	57826163	2260	mm10_refGene	False	219114	protein-coding
21912	Tspan7	1	+	X	10485116	10596604	1774	mm10_refGene	False	21912	protein-coding
219131	Phf11a	1	-	14	59276913	59297522	1354	mm10_refGene	False	219131	protein-coding
219132	Phf11d	1	-	14	59347407	59365490	2686	mm10_refGene	False	219132	protein-coding
219134	Shisa2	1	+	14	59625281	59631660	3146	mm10_refGene	False	219134	protein-coding
219135	Mtmr6	1	+	14	60265205	60302371	3837	mm10_refGene	False	219135	protein-coding
219140	Spata13	1	+	14	60634729	60764556	7517	mm10_refGene	False	219140	protein-coding
219144	Arl11	1	+	14	61309753	61311936	1482	mm10_refGene	False	219144	protein-coding
219148	Fam167a	1	+	14	63436394	63465502	4235	mm10_refGene	False	219148	protein-coding
219149	Xkr6	1	+	14	63606530	63820410	2537	mm10_refGene	True	219149	protein-coding
21915	Dtymk	2	-	1	93792576	93801934	1310	mm10_refGene	False	21915	protein-coding
219150	Hmbox1	1	-	14	64822218	64949847	2931	mm10_refGene	False	219150	protein-coding
219151	Scara3	1	-	14	65919395	65953744	3405	mm10_refGene	False	219151	protein-coding
219158	Ccar2	1	-	14	70138169	70153791	3704	mm10_refGene	True	219158	protein-coding
21916	Tmod1	1	+	4	46039222	46116032	2871	mm10_refGene	True	21916	protein-coding
21917	Tmpo	6	-	10	91147571	91171619	6780	mm10_refGene	False	21917	protein-coding
219170	Fam216b	1	-	14	78081024	78089007	2238	mm10_refGene	False	219170	protein-coding
219181	Akap11	1	-	14	78492246	78536860	9416	mm10_refGene	False	219181	protein-coding
219189	Vwa8	2	+	14	78849178	79202310	7195	mm10_refGene	False	219189	protein-coding
21922	Clec3b	1	+	9	123150946	123157432	992	mm10_refGene	False	21922	protein-coding
219228	Pcdh17	1	+	14	84443563	84537060	9509	mm10_refGene	True	219228	protein-coding
21923	Tnc	1	-	4	63959785	64047015	7100	mm10_refGene	False	21923	protein-coding
21924	Tnnc1	1	+	14	31208312	31211711	703	mm10_refGene	False	21924	protein-coding
219249	Tdrd3	2	+	14	87416583	87545508	6139	mm10_refGene	False	219249	protein-coding
21925	Tnnc2	1	-	2	164777162	164779734	692	mm10_refGene	False	21925	protein-coding
219257	Pcdh20	1	-	14	88464747	88471396	5237	mm10_refGene	False	219257	protein-coding
21926	Tnf	2	-	17	35199367	35202007	1653	mm10_refGene	False	21926	protein-coding
21927	Tnfaip1	2	-	11	78522850	78536260	3709	mm10_refGene	False	21927	protein-coding
21928	Tnfaip2	1	+	12	111442661	111455018	3570	mm10_refGene	False	21928	protein-coding
21929	Tnfaip3	2	-	10	19000910	19015410	4595	mm10_refGene	False	21929	protein-coding
21930	Tnfaip6	1	+	2	52038113	52056681	1601	mm10_refGene	False	21930	protein-coding
21933	Tnfrsf10b	1	+	14	69767472	69784411	3179	mm10_refGene	False	21933	protein-coding
21934	Tnfrsf11a	1	+	1	105780723	105847981	5022	mm10_refGene	False	21934	protein-coding
21935	Tnfrsf17	1	+	16	11313809	11320068	812	mm10_refGene	False	21935	protein-coding
21936	Tnfrsf18	2	+	4	156026342	156028891	1007	mm10_refGene	False	21936	protein-coding
21937	Tnfrsf1a	1	+	6	125349723	125362483	2155	mm10_refGene	False	21937	protein-coding
21938	Tnfrsf1b	1	-	4	145212368	145246870	4913	mm10_refGene	False	21938	protein-coding
21939	Cd40	5	+	2	165055636	165071654	1784	mm10_refGene	False	21939	protein-coding
21940	Cd27	3	-	6	125232622	125237027	1576	mm10_refGene	True	21940	protein-coding
21941	Tnfrsf8	1	-	4	145268976	145315147	1575	mm10_refGene	False	21941	protein-coding
21942	Tnfrsf9	3	+	4	150920155	150946102	2221	mm10_refGene	False	21942	protein-coding
21943	Tnfsf11	1	-	14	78277446	78308043	2235	mm10_refGene	False	21943	protein-coding
21944	Tnfsf12	1	-	11	69686240	69696098	1694	mm10_refGene	True	21944	protein-coding
21945	Dedd	2	+	1	171329145	171342501	2733	mm10_refGene	True	21945	protein-coding
21946	Pglyrp1	1	+	7	18884690	18890438	681	mm10_refGene	False	21946	protein-coding
21947	Cd40lg	1	+	X	57212143	57224042	1250	mm10_refGene	False	21947	protein-coding
21948	Cd70	1	-	17	57145997	57149777	842	mm10_refGene	False	21948	protein-coding
21949	Tnfsf8	1	-	4	63832824	63861284	2228	mm10_refGene	False	21949	protein-coding
21950	Tnfsf9	1	+	17	57105385	57107757	1230	mm10_refGene	True	21950	protein-coding
21951	Tnks	1	-	8	34829179	34965690	6444	mm10_refGene	False	21951	protein-coding
21952	Tnni1	2	+	1	135799421	135810989	1114	mm10_refGene	False	21952	protein-coding
21953	Tnni2	1	+	7	142442468	142444405	667	mm10_refGene	False	21953	protein-coding
21954	Tnni3	1	-	7	4518308	4522443	824	mm10_refGene	False	21954	protein-coding
21955	Tnnt1	3	-	7	4504570	4515975	1030	mm10_refGene	False	21955	protein-coding
21956	Tnnt2	9	+	1	135836334	135852268	1252	mm10_refGene	False	21956	protein-coding
21957	Tnnt3	8	+	7	142498836	142516009	1121	mm10_refGene	True	21957	protein-coding
21958	Tnp1	1	-	1	73015075	73015899	426	mm10_refGene	False	21958	protein-coding
21959	Tnp2	1	-	16	10787935	10788655	550	mm10_refGene	False	21959	protein-coding
21960	Tnr	1	+	1	159523769	159924922	5395	mm10_refGene	False	21960	protein-coding
21961	Tns1	2	-	1	73910231	74124449	9968	mm10_refGene	False	21961	protein-coding
21968	Tom1	2	+	8	75033686	75070121	2358	mm10_refGene	False	21968	protein-coding
21969	Top1	1	+	2	160645897	160722763	3846	mm10_refGene	False	21969	protein-coding
21973	Top2a	1	-	11	98992947	99024189	5217	mm10_refGene	False	21973	protein-coding
21974	Top2b	1	+	14	16365206	16430787	5633	mm10_refGene	False	21974	protein-coding
21975	Top3a	1	-	11	60740059	60777365	3740	mm10_refGene	False	21975	protein-coding
21976	Top3b	1	+	16	16870891	16892986	2959	mm10_refGene	False	21976	protein-coding
21981	Ppp1r13b	1	-	12	111828458	111908055	4333	mm10_refGene	False	21981	protein-coding
21982	Tmem165	1	+	5	76183880	76209244	1896	mm10_refGene	True	21982	protein-coding
21983	Tpbg	2	+	9	85842380	85847055	3722	mm10_refGene	False	21983	protein-coding
21984	Tpbpa	1	-	13	60938692	60941935	1372	mm10_refGene	False	21984	protein-coding
21985	Tpd52	5	-	3	8929436	9004515	2543	mm10_refGene	False	21985	protein-coding
21987	Tpd52l1	1	-	10	31332380	31445921	1267	mm10_refGene	True	21987	protein-coding
21990	Tph1	3	-	7	46644641	46672537	4756	mm10_refGene	False	21990	protein-coding
21991	Tpi1	1	-	6	124810592	124814296	1601	mm10_refGene	True	21991	protein-coding
22003	Tpm1	10	-	9	67022593	67049213	3279	mm10_refGene	False	22003	protein-coding
22004	Tpm2	3	-	4	43513726	43523554	3326	mm10_refGene	False	22004	protein-coding
22017	Tpmt	1	-	13	47023543	47043217	2715	mm10_refGene	False	22017	protein-coding
22018	Tpo	1	-	12	30054661	30132609	3282	mm10_refGene	False	22018	protein-coding
22019	Tpp2	1	+	1	43934007	44002971	4649	mm10_refGene	False	22019	protein-coding
22021	Tpst1	2	+	5	130073326	130135733	2163	mm10_refGene	False	22021	protein-coding
22022	Tpst2	1	+	5	112276707	112315356	1814	mm10_refGene	False	22022	protein-coding
22024	Crisp2	2	-	17	40764734	40794146	1469	mm10_refGene	False	22024	protein-coding
22025	Nr2c1	1	+	10	94147931	94197214	3827	mm10_refGene	False	22025	protein-coding
22026	Nr2c2	1	+	6	92091418	92173058	7620	mm10_refGene	True	22026	protein-coding
22027	Hsp90b1	1	-	10	86690841	86705444	2759	mm10_refGene	False	22027	protein-coding
22029	Traf1	1	-	2	34943258	34961772	2325	mm10_refGene	False	22029	protein-coding
22030	Traf2	2	-	2	25517982	25546940	3065	mm10_refGene	False	22030	protein-coding
22031	Traf3	2	+	12	111166370	111267155	7160	mm10_refGene	True	22031	protein-coding
22032	Traf4	1	-	11	78158423	78165550	3016	mm10_refGene	False	22032	protein-coding
22033	Traf5	1	-	1	191997203	192092599	2110	mm10_refGene	True	22033	protein-coding
22034	Traf6	2	+	2	101678420	101701668	6188	mm10_refGene	False	22034	protein-coding
22035	Tnfsf10	1	+	3	27317077	27339665	4944	mm10_refGene	False	22035	protein-coding
22036	Traip	1	+	9	107950963	107972268	2697	mm10_refGene	False	22036	protein-coding
22037	Trap1a	1	+	X	139333683	139338165	1174	mm10_refGene	True	22037	protein-coding
22038	Plscr1	1	+	9	92250194	92272561	2141	mm10_refGene	True	22038	protein-coding
22040	Trex1	2	-	9	109057932	109059723	1137	mm10_refGene	False	22040	protein-coding
22041	Trf	1	-	9	103208876	103230286	2332	mm10_refGene	False	22041	protein-coding
22042	Tfrc	1	+	16	32608896	32632794	4914	mm10_refGene	False	22042	protein-coding
22044	Trh	1	-	6	92242061	92244650	1384	mm10_refGene	False	22044	protein-coding
22045	Trhr	1	+	15	44196135	44235912	3976	mm10_refGene	False	22045	protein-coding
22051	Trip6	1	-	5	137309899	137314241	1760	mm10_refGene	False	22051	protein-coding
22057	Tob1	1	+	11	94211454	94215492	2285	mm10_refGene	False	22057	protein-coding
22059	Trp53	2	+	11	69580359	69591873	1868	mm10_refGene	False	22059	protein-coding
22061	Trp63	8	+	16	25683765	25892088	6055	mm10_refGene	False	22061	protein-coding
22062	Trp73	3	-	4	154056249	154140208	5326	mm10_refGene	False	22062	protein-coding
22063	Trpc1	1	-	9	95706629	95750358	3012	mm10_refGene	False	22063	protein-coding
22064	Trpc2	1	+	7	102083116	102096864	3342	mm10_refGene	True	22064	protein-coding
22065	Trpc3	1	-	3	36620482	36690167	3694	mm10_refGene	False	22065	protein-coding
22066	Trpc4	4	+	3	54156057	54318471	4992	mm10_refGene	False	22066	protein-coding
22067	Trpc5	1	-	X	144381671	144688180	4158	mm10_refGene	True	22067	protein-coding
22068	Trpc6	3	+	9	8544142	8680741	5066	mm10_refGene	True	22068	protein-coding
22070	Tpt1	1	+	14	75845256	75848303	894	mm10_refGene	True	22070	protein-coding
22072	Prss2	1	+	6	41521776	41525079	826	mm10_refGene	False	22072	protein-coding
22073	Prss3	1	-	6	41373759	41377613	812	mm10_refGene	False	22073	protein-coding
22074	Try4	1	+	6	41302272	41305533	799	mm10_refGene	False	22074	protein-coding
22083	Ctr9	1	+	7	111028951	111056377	4300	mm10_refGene	False	22083	protein-coding
22084	Tsc2	7	-	17	24595816	24632627	6427	mm10_refGene	True	22084	protein-coding
22088	Tsg101	1	-	7	46889027	46919930	1832	mm10_refGene	False	22088	protein-coding
22092	Rsph1	1	-	17	31255020	31277356	1163	mm10_refGene	False	22092	protein-coding
22094	Tshb	3	-	3	102777398	102782714	645	mm10_refGene	False	22094	protein-coding
22095	Tshr	2	+	12	91400993	91540509	4874	mm10_refGene	False	22095	protein-coding
22097	Tsix	1	+	X	103431517	103484957	4306	mm10_refGene	True	22097	ncRNA
22099	Tsn	1	-	1	118298518	118311132	3039	mm10_refGene	False	22099	protein-coding
22109	Tspy-ps	1	-	Y	1055764	1058868	321	mm10_refGene	False	22109	pseudo
22110	Tspyl1	1	+	10	34282190	34284885	2696	mm10_refGene	False	22110	protein-coding
22113	Phlda2	1	-	7	143501548	143502524	737	mm10_refGene	False	22113	protein-coding
22114	Tssk1	1	+	16	17894203	17895653	1451	mm10_refGene	False	22114	protein-coding
